date,campaign_id,campaign_name,objective,channel,region,product_line,creative_type,daily_budget,spend,impressions,clicks,conversions,revenue,ctr,cvr,cpa,roas,cpc
2024-04-23,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,982.07,58664,2507,43,3936.79,0.042735,0.017152,22.84,4.0087,0.3917
2024-04-24,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,961.75,117173,5006,172,13173.31,0.042723,0.034359,5.59,13.6972,0.1921
2024-04-25,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1007.65,79955,3752,139,14462.05,0.046926,0.037047,7.25,14.3523,0.2686
2024-04-26,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1306.07,97123,3811,127,12489.91,0.039239,0.033325,10.28,9.563,0.3427
2024-04-27,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,1501.85,77579,5092,199,20543.8,0.065636,0.039081,7.55,13.679,0.2949
2024-04-28,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,1447.8,129337,1617,55,4269.76,0.012502,0.034014,26.32,2.9491,0.8954
2024-04-29,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1327.59,96125,2927,112,9440.11,0.03045,0.038264,11.85,7.1107,0.4536
2024-04-30,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1376.5,87444,3680,118,9514.1,0.042084,0.032065,11.67,6.9118,0.374
2024-05-01,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1371.39,84248,6543,134,11855.38,0.077664,0.02048,10.23,8.6448,0.2096
2024-05-02,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1430.39,123660,7817,249,27277.06,0.063214,0.031854,5.74,19.0697,0.183
2024-05-03,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1275.92,119201,4464,131,10860.24,0.037449,0.029346,9.74,8.5117,0.2858
2024-05-04,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,1395.79,143051,7937,277,25993.19,0.055484,0.0349,5.04,18.6226,0.1759
2024-05-05,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,1626.91,181599,6165,234,18735.25,0.033948,0.037956,6.95,11.5158,0.2639
2024-05-06,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1618.22,153333,7004,366,35583.71,0.045678,0.052256,4.42,21.9894,0.231
2024-05-07,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1559.83,104807,5852,201,19596.59,0.055836,0.034347,7.76,12.5633,0.2665
2024-05-08,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2443.29,1949.64,106607,5064,187,18152.93,0.047502,0.036927,10.43,9.3109,0.385
2024-05-09,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2443.29,2501.25,159716,9676,379,34728.96,0.060583,0.039169,6.6,13.8846,0.2585
2024-05-10,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2443.29,2012.09,137504,6535,104,10222.63,0.047526,0.015914,19.35,5.0806,0.3079
2024-05-11,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2638.75,2517.03,220126,14583,579,51718.09,0.066248,0.039704,4.35,20.5473,0.1726
2024-05-12,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2638.75,2170.81,135290,7360,138,12409.89,0.054402,0.01875,15.73,5.7167,0.2949
2024-05-13,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2443.29,2361.17,119667,6142,231,17577.96,0.051326,0.03761,10.22,7.4446,0.3844
2024-05-14,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2443.29,1975.51,143648,7669,253,19559.56,0.053387,0.03299,7.81,9.901,0.2576
2024-05-15,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2443.29,2370.77,102531,4609,130,12394.43,0.044952,0.028206,18.24,5.228,0.5144
2024-05-16,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1599.75,90916,4711,133,15027.42,0.051817,0.028232,12.03,9.3936,0.3396
2024-05-17,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1852.73,110198,5352,213,23665.13,0.048567,0.039798,8.7,12.7731,0.3462
2024-05-18,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,1691.32,102123,6347,173,15968.45,0.062151,0.027257,9.78,9.4414,0.2665
2024-05-19,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,1782.75,107430,7500,120,9975.86,0.069813,0.016,14.86,5.5958,0.2377
2024-05-20,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1687.23,196599,5767,258,23750.38,0.029334,0.044737,6.54,14.0766,0.2926
2024-05-21,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1704.72,149494,7384,193,14839.38,0.049393,0.026138,8.83,8.7049,0.2309
2024-05-22,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1501.06,172497,6037,173,14674.81,0.034998,0.028657,8.68,9.7763,0.2486
2024-05-23,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1816.09,176034,11554,267,25816.83,0.065635,0.023109,6.8,14.2156,0.1572
2024-05-24,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1519.1,86561,5842,151,13756.0,0.06749,0.025847,10.06,9.0554,0.26
2024-05-25,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,1840.33,154724,5556,128,14333.16,0.035909,0.023038,14.38,7.7884,0.3312
2024-05-26,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,2003.66,208689,10456,319,24311.86,0.050103,0.030509,6.28,12.1337,0.1916
2024-05-27,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1646.4,144369,3247,115,11323.43,0.022491,0.035417,14.32,6.8777,0.5071
2024-05-28,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1934.44,116948,5763,182,20010.56,0.049278,0.031581,10.63,10.3444,0.3357
2024-05-29,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1947.85,122316,4904,133,11694.49,0.040093,0.027121,14.65,6.0038,0.3972
2024-05-30,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1710.36,102871,4942,152,16380.02,0.048041,0.030757,11.25,9.5769,0.3461
2024-05-31,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1719.67,134358,6196,177,17382.04,0.046116,0.028567,9.72,10.1078,0.2775
2024-06-01,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,1523.56,100531,3693,109,8283.14,0.036735,0.029515,13.98,5.4367,0.4126
2024-06-02,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,2091.1,186218,6914,195,19463.74,0.037129,0.028204,10.72,9.3079,0.3024
2024-06-03,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1435.08,98611,3717,110,9709.19,0.037694,0.029594,13.05,6.7656,0.3861
2024-06-04,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1818.57,186044,8308,200,20358.47,0.044656,0.024073,9.09,11.1948,0.2189
2024-06-05,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1770.74,123868,4029,116,11169.12,0.032527,0.028791,15.27,6.3076,0.4395
2024-06-06,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1842.98,205293,11728,266,29043.48,0.057128,0.022681,6.93,15.759,0.1571
2024-06-07,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1470.71,100751,4664,156,13115.95,0.046292,0.033448,9.43,8.9181,0.3153
2024-06-08,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,2041.19,145957,7213,248,23575.4,0.049419,0.034382,8.23,11.5498,0.283
2024-06-09,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,1948.54,214245,8240,200,17615.54,0.038461,0.024272,9.74,9.0404,0.2365
2024-06-10,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1989.29,201978,11084,364,28035.42,0.054877,0.03284,5.47,14.0932,0.1795
2024-06-11,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1805.1,101487,4383,147,13729.77,0.043188,0.033539,12.28,7.6061,0.4118
2024-06-12,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1789.71,193579,8989,325,34842.36,0.046436,0.036155,5.51,19.4682,0.1991
2024-06-13,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1690.95,164984,7933,107,9088.04,0.048083,0.013488,15.8,5.3745,0.2132
2024-06-14,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2255.34,2438.58,156707,4817,205,22272.37,0.030739,0.042558,11.9,9.1333,0.5062
2024-06-15,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2435.77,2302.56,108360,5304,205,19667.21,0.048948,0.03865,11.23,8.5415,0.4341
2024-06-16,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2435.77,2067.66,107495,4483,156,14151.61,0.041704,0.034798,13.25,6.8443,0.4612
2024-06-17,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2255.34,2018.73,176618,10482,407,37732.35,0.059348,0.038828,4.96,18.6911,0.1926
2024-06-18,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2255.34,1772.76,96966,4367,102,9851.21,0.045036,0.023357,17.38,5.557,0.4059
2024-06-19,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2255.34,1903.08,100018,6671,203,21240.13,0.066698,0.03043,9.37,11.1609,0.2853
2024-06-20,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2255.34,2276.21,121906,7191,202,18618.84,0.058988,0.028091,11.27,8.1798,0.3165
2024-06-21,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2255.34,2104.35,144772,6397,135,10455.72,0.044187,0.021104,15.59,4.9686,0.329
2024-06-22,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,1987.15,127583,5624,147,13780.54,0.044081,0.026138,13.52,6.9348,0.3533
2024-06-23,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,1698.56,109494,6363,273,29005.88,0.058113,0.042904,6.22,17.0767,0.2669
2024-06-24,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1633.94,172438,5790,198,21141.76,0.033577,0.034197,8.25,12.9391,0.2822
2024-06-25,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1578.47,109749,6449,210,18793.04,0.058761,0.032563,7.52,11.9059,0.2448
2024-06-26,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1674.4,169940,9269,440,49317.9,0.054543,0.04747,3.81,29.4541,0.1806
2024-06-27,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1605.08,125181,6989,244,27089.37,0.055831,0.034912,6.58,16.8773,0.2297
2024-06-28,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,2106.75,261146,11925,293,29533.8,0.045664,0.02457,7.19,14.0187,0.1767
2024-06-29,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,1641.34,88988,4146,105,8893.6,0.046591,0.025326,15.63,5.4185,0.3959
2024-06-30,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,1623.25,177692,2740,117,8716.91,0.01542,0.042701,13.87,5.37,0.5924
2024-07-01,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2631.23,2646.16,221952,9730,346,33563.62,0.043838,0.03556,7.65,12.6839,0.272
2024-07-02,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2631.23,2408.78,122112,4627,138,13363.18,0.037891,0.029825,17.45,5.5477,0.5206
2024-07-03,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2631.23,2558.46,210503,9722,224,20461.35,0.046185,0.023041,11.42,7.9975,0.2632
2024-07-04,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2631.23,2305.05,162168,2780,67,5103.93,0.017143,0.024101,34.4,2.2142,0.8292
2024-07-05,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2631.23,2310.38,103865,4515,134,12743.74,0.04347,0.029679,17.24,5.5159,0.5117
2024-07-06,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2841.73,2437.22,95862,6205,220,17049.54,0.064728,0.035455,11.08,6.9955,0.3928
2024-07-07,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2841.73,2475.02,139754,5048,238,19524.55,0.036121,0.047147,10.4,7.8886,0.4903
2024-07-08,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1595.39,100122,2150,45,4983.03,0.021474,0.02093,35.45,3.1234,0.742
2024-07-09,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1393.3,98736,3823,103,11392.95,0.038719,0.026942,13.53,8.177,0.3645
2024-07-10,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1615.34,130400,4003,169,19323.83,0.030698,0.042218,9.56,11.9627,0.4035
2024-07-11,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1773.09,144494,5158,124,13351.14,0.035697,0.02404,14.3,7.5299,0.3438
2024-07-12,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1567.88,88472,2687,109,10148.59,0.030371,0.040566,14.38,6.4728,0.5835
2024-07-13,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,1757.7,100038,3517,123,10274.29,0.035157,0.034973,14.29,5.8453,0.4998
2024-07-14,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,1675.76,124208,2447,124,13265.09,0.019701,0.050674,13.51,7.9159,0.6848
2024-07-15,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1539.73,169930,5103,163,17645.32,0.03003,0.031942,9.45,11.46,0.3017
2024-07-16,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1632.62,109369,2028,51,5132.69,0.018543,0.025148,32.01,3.1438,0.805
2024-07-17,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1749.72,102540,3033,85,7053.86,0.029579,0.028025,20.58,4.0314,0.5769
2024-07-18,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1449.83,119680,2955,83,9429.01,0.024691,0.028088,17.47,6.5035,0.4906
2024-07-19,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,2048.91,136739,2807,104,11412.13,0.020528,0.03705,19.7,5.5699,0.7299
2024-07-20,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,1684.36,116411,3178,93,7130.64,0.0273,0.029264,18.11,4.2334,0.53
2024-07-21,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,1791.05,98676,2173,78,5995.81,0.022022,0.035895,22.96,3.3477,0.8242
2024-07-22,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1700.85,203609,7074,194,16304.83,0.034743,0.027424,8.77,9.5863,0.2404
2024-07-23,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1800.69,216095,3818,128,11701.72,0.017668,0.033525,14.07,6.4985,0.4716
2024-07-24,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1686.59,107321,2061,64,5890.12,0.019204,0.031053,26.35,3.4923,0.8183
2024-07-25,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1698.11,164072,6027,218,22755.88,0.036734,0.036171,7.79,13.4007,0.2818
2024-07-26,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1758.89,201906,6487,216,19925.84,0.032129,0.033297,8.14,11.3286,0.2711
2024-07-27,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,2012.97,146242,3540,112,10895.68,0.024206,0.031638,17.97,5.4127,0.5686
2024-07-28,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2029.81,1704.48,91198,2287,89,9792.34,0.025077,0.038916,19.15,5.7451,0.7453
2024-07-29,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1585.64,126716,5545,113,12562.79,0.043759,0.020379,14.03,7.9229,0.286
2024-07-30,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1655.02,149285,7158,266,28713.35,0.047949,0.037161,6.22,17.3492,0.2312
2024-07-31,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,1879.45,1956.15,219267,6587,183,16156.62,0.030041,0.027782,10.69,8.2594,0.297
2024-08-01,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2255.34,2337.9,131862,5935,209,20682.75,0.045009,0.035215,11.19,8.8467,0.3939
2024-08-02,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2255.34,2033.53,195781,11318,415,38255.74,0.057809,0.036667,4.9,18.8125,0.1797
2024-08-03,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2435.77,2036.3,91737,2061,80,8688.64,0.022466,0.038816,25.45,4.2669,0.988
2024-08-04,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2435.77,2127.95,148336,10012,272,26542.2,0.067495,0.027167,7.82,12.4731,0.2125
2024-08-05,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2255.34,1871.58,92264,5826,113,10069.03,0.063145,0.019396,16.56,5.38,0.3212
2024-08-06,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2255.34,1977.38,143750,4233,49,4389.19,0.029447,0.011576,40.35,2.2197,0.4671
2024-08-07,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2255.34,2260.55,208880,5016,236,21805.38,0.024014,0.047049,9.58,9.6461,0.4507
2024-08-08,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2255.34,1778.47,113402,5266,180,16334.25,0.046437,0.034182,9.88,9.1844,0.3377
2024-08-09,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2255.34,1904.94,167662,8007,263,22775.33,0.047757,0.032846,7.24,11.9559,0.2379
2024-08-10,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2435.77,2624.41,185977,10156,199,15916.34,0.054609,0.019594,13.19,6.0647,0.2584
2024-08-11,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2435.77,2123.5,105082,4455,187,15134.82,0.042395,0.041975,11.36,7.1273,0.4767
2024-08-12,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2255.34,2236.39,138763,6489,204,19143.44,0.046763,0.031438,10.96,8.56,0.3446
2024-08-13,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2255.34,2057.18,101926,5844,166,13234.61,0.057336,0.028405,12.39,6.4334,0.352
2024-08-14,CMP_1002,Toys_retargeting_Search_SOU_1002,retargeting,Search,Southwest,Toys,Text Ad,2255.34,2133.17,127764,7223,267,28389.34,0.056534,0.036965,7.99,13.3085,0.2953
